Date,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Administered,Administered_Janssen,Administered_Moderna,Administered_Pfizer
8/29/2021,LTC,89894445,2474700,26542620,60877125,7931034,28177,2021477,5874224
8/29/2021,US,440028085,21484400,178863860,239660475,368863734,14330970,145108915,209073174
8/29/2021,NY,27285395,1253900,10947900,15083595,24284397,1067627,9327430,13881617
8/29/2021,VT,982590,52800,430200,499590,872430,42042,352747,476915
8/29/2021,IN,7651830,427500,3013080,4211250,6398557,242227,2425119,3708122
8/29/2021,TN,7788450,367800,3137820,4282830,6260373,196354,2458297,3581105
8/29/2021,SD,1082595,59400,477480,545715,899038,30455,376112,492434
8/29/2021,FM,80600,10200,68600,1800,65212,10904,53925,383
8/29/2021,VA,11739685,545400,4558540,6635745,10199882,375197,3770967,6050338
8/29/2021,OH,13978195,655500,5790580,7532115,11602682,483088,4613319,6489524
8/29/2021,OR,6180935,310200,2527340,3343395,4959522,202307,1907083,2846745
8/29/2021,IL,16742615,850700,6461100,9430815,14525150,528531,5424280,8555099
8/29/2021,BP2,225930,10600,94820,120510,216627,10593,87629,118405
8/29/2021,KS,3569115,173500,1491560,1904055,2902155,101513,1181258,1618468
8/29/2021,CO,7821565,340300,3178740,4302525,6801408,253853,2734270,3808862
8/29/2021,LA,5375600,238100,2312520,2824980,4194490,152315,1795798,2245058
8/29/2021,MS,3492185,164600,1470420,1857165,2447362,69357,1045621,1331121
8/29/2021,RI,1632545,61600,668380,902565,1389773,50466,536141,802589
8/29/2021,WY,582835,34000,279120,269715,474129,21032,218524,234327
8/29/2021,IA,3861625,188700,1605340,2067585,3289395,140774,1343959,1804467
8/29/2021,HI,2102860,81700,848220,1172940,1778621,43924,606214,1034716
8/29/2021,NE,2350930,108100,921840,1320990,2059281,75910,787090,1192053
8/29/2021,OK,4704850,222300,2044840,2437710,3810974,114098,1627206,2069474
8/29/2021,VI,102200,900,27380,73920,94650,1306,26453,66891
8/29/2021,MP,79080,2600,20200,56280,66514,724,9075,56715
8/29/2021,WI,6945325,318700,2853420,3773205,6454213,262316,2580639,3610425
8/29/2021,NH,2024810,116700,808760,1099350,1682590,77087,676447,929031
8/29/2021,GU,215770,19500,74200,122070,212587,7015,73979,131592
8/29/2021,VA2,6317050,522400,2988600,2806050,5533370,207491,2841942,2483928
8/29/2021,MI,12860840,651800,5375580,6833460,10167391,356366,4054568,5754939
8/29/2021,AS,58530,600,15600,42330,55576,545,13681,41349
8/29/2021,DE,1455445,65800,590520,799125,1148553,49132,448495,649932
8/29/2021,GA,13169715,599200,5481800,7088715,9717873,257836,3992881,5461535
8/29/2021,ME,2026060,103100,872480,1050480,1734711,112748,716226,904966
8/29/2021,UT,3743030,172400,1482900,2087730,3228733,142918,1247301,1838514
8/29/2021,AZ,9328230,431000,3854920,5042310,7545639,271560,3129983,4133330
8/29/2021,DD2,4420220,186300,1863320,2370600,4877883,196253,1884342,2796048
8/29/2021,CT,5298895,250000,2166120,2882775,4808446,197398,1809302,2800893
8/29/2021,WA,10522145,495000,4226480,5800665,9469153,402205,3670238,5390286
8/29/2021,PR,4371510,190000,1959260,2222250,4224421,122159,1753238,2348660
8/29/2021,ND,845260,36500,336500,472260,697162,30710,287466,378986
8/29/2021,AK,930085,59300,385700,485085,726856,30557,296783,399313
8/29/2021,IH2,1957615,74700,972040,910875,1566151,30295,801985,733871
8/29/2021,TX,38263505,1894600,15025120,21343785,30027551,1192863,11678916,17154948
8/29/2021,CA,54835025,2615800,21895120,30324105,47870018,1771013,18678155,27408391
8/29/2021,WV,2522945,110200,1070740,1342005,1512950,39915,688592,784092
8/29/2021,MO,7312735,311400,2948680,4052655,5934827,197932,2186841,3549329
8/29/2021,FL,30191905,1694500,12028380,16469025,24748548,1166389,9471443,14031623
8/29/2021,MN,7290460,349300,2873640,4067520,6367197,285577,2418491,3661428
8/29/2021,MH,51300,10800,40500,0,38153,1466,36687,0
8/29/2021,AR,3727630,178900,1655940,1892790,2784921,93610,1230334,1459177
8/28/2021,MN,7286680,349300,2869860,4067520,6354038,285077,2415729,3651556
8/28/2021,DE,1453205,65800,588280,799125,1145983,49050,447763,648182
8/28/2021,KS,3562955,173500,1485400,1904055,2892275,101154,1178387,1611820
8/28/2021,NV,3702040,184300,1385100,2132640,3181645,144466,1171559,1865602
8/28/2021,LTC,89756405,2474700,26404580,60877125,7930002,28169,2021309,5873368
8/28/2021,PA,17806425,1060700,7528960,9216765,15331833,615544,6207839,8507778
8/28/2021,PR,4367030,190000,1954780,2222250,4207477,121873,1748952,2336290
8/28/2021,AS,58530,600,15600,42330,55576,545,13681,41349
8/28/2021,FL,30122325,1694500,11958800,16469025,24655225,1164626,9442396,13969657
8/28/2021,NC,13159460,646500,5396600,7116360,10391734,387506,4004580,5999185
8/28/2021,MO,7303915,311400,2939860,4052655,5922624,197846,2183338,3540716
8/28/2021,NE,2346170,108100,917080,1320990,2053762,75753,785799,1188017
8/28/2021,NY,27270275,1253900,10932780,15083595,24231410,1065983,9317345,13840365
8/28/2021,IL,16725255,850700,6443740,9430815,14486097,527536,5416213,8525182
8/28/2021,MI,12851880,651800,5366620,6833460,10149473,355611,4050377,5741971
8/28/2021,NM,2683615,138500,1156880,1388235,2626337,94426,1125774,1401084
8/28/2021,MT,1241265,69600,541260,630405,1018867,43679,445861,528594
8/28/2021,ID,1992890,100100,822060,1070730,1452051,61165,609008,780165
8/28/2021,RP,29820,3800,20800,5220,28282,2240,23656,2386
8/28/2021,CO,7815225,340300,3172400,4302525,6783383,253057,2730854,3795052
8/28/2021,AL,6085890,281300,2735860,3068730,4072870,132650,1827792,2112424
8/28/2021,IH2,1957335,74700,971760,910875,1563322,30193,801295,731834
8/28/2021,RI,1631985,61600,667820,902565,1387179,50386,535403,800817
8/28/2021,NJ,13027115,606300,5253260,7167555,10947636,419271,4306868,6221467
8/28/2021,OK,4691830,222300,2031820,2437710,3793977,113632,1621989,2058162
8/28/2021,GU,215770,19500,74200,122070,212509,6997,73925,131586
8/28/2021,FM,80600,10200,68600,1800,64369,10833,53437,99
8/28/2021,VT,982310,52800,429920,499590,871426,41990,352486,476225
8/28/2021,TN,7777010,367800,3126380,4282830,6259750,196334,2458060,3580740
8/28/2021,KY,5174765,266500,2279140,2629125,4518270,188580,1923783,2405223
8/28/2021,OR,6176735,310200,2523140,3343395,4948431,201501,1903908,2839654
8/28/2021,VA,11717005,545400,4535860,6635745,10169860,374170,3764701,6027621
8/28/2021,SC,6225815,313300,2688280,3224235,4764482,170342,1899442,2693609
8/28/2021,WY,582275,34000,278560,269715,473961,21017,218458,234241
8/28/2021,VA2,6317050,522400,2988600,2806050,5526457,206754,2839053,2480641
8/28/2021,DD2,4420220,186300,1863320,2370600,4839226,194726,1875092,2768191
8/28/2021,MP,79080,2600,20200,56280,66494,724,9074,56696
8/28/2021,MA,10439830,444700,4254360,5740770,9437938,320983,3697324,5419414
8/28/2021,OH,13964565,655500,5778120,7530945,11577325,481722,4608011,6470890
8/28/2021,US,439428235,21484400,178267520,239656965,367911870,14301768,144863997,208396423
8/28/2021,DC,1145965,54400,454860,636705,942745,30022,363407,548890
8/28/2021,MD,9284250,440400,3616920,5226930,7560767,287960,2848010,4414972
8/28/2021,TX,38204045,1894600,14968000,21341445,29929804,1191462,11654096,17083422
8/28/2021,AZ,9316470,431000,3843160,5042310,7526215,270688,3124390,4120401
8/28/2021,IN,7642870,427500,3004120,4211250,6383258,241567,2421848,3696795
8/28/2021,IA,3855745,188700,1599460,2067585,3289340,140763,1343920,1804462
8/28/2021,WA,10513045,495000,4217380,5800665,9445921,401149,3664811,5373554
8/28/2021,WV,2486265,110200,1034060,1342005,1512635,39888,688461,783935
8/28/2021,UT,3738970,172400,1478840,2087730,3228617,142901,1247240,1838476
8/28/2021,MS,3480565,164600,1458800,1857165,2446667,69290,1045505,1330612
8/28/2021,VI,102200,900,27380,73920,94641,1306,26453,66882
8/28/2021,AR,3717270,178900,1645580,1892790,2770908,93450,1225251,1450444
8/28/2021,MH,51300,10800,40500,0,38153,1466,36687,0
8/28/2021,WI,6937485,318700,2845580,3773205,6438892,261821,2577513,3598730
8/28/2021,ME,2025500,103100,871920,1050480,1734508,112736,716120,904881
8/28/2021,ND,843860,36500,335100,472260,694983,30655,286990,377338
8/28/2021,HI,2101040,81700,846400,1172940,1774749,43785,605786,1031411
8/28/2021,SD,1082175,59400,477060,545715,896428,30365,375647,490379
8/28/2021,AK,929945,59300,385560,485085,726501,30543,296676,399079
8/28/2021,GA,13149275,599200,5461360,7088715,9716680,257795,3992376,5460888
8/28/2021,CA,54790845,2615800,21850940,30324105,47739261,1766878,18646505,27313434
8/28/2021,LA,5364820,238100,2301740,2824980,4171284,151943,1789180,2228844
8/28/2021,BP2,225650,10600,94540,120510,216215,10542,87549,118124
8/28/2021,CT,5288815,250000,2156040,2882775,4798831,197077,1806747,2794162
8/28/2021,NH,2022850,116700,806800,1099350,1681013,76988,676217,927783
8/27/2021,AZ,9281230,431000,3840680,5009550,7508553,269706,3119061,4109114
8/27/2021,NH,2020510,116700,806800,1097010,1679451,76868,675963,926595
8/27/2021,NJ,12982795,606300,5253400,7123095,10922933,418067,4300867,6203969
8/27/2021,NM,2673085,138500,1156880,1377705,2618917,94135,1123479,1396277
8/27/2021,MA,10413560,444700,4252660,5716200,9423531,320345,3693450,5409519
8/27/2021,DE,1451735,65800,587980,797955,1143157,48977,447070,646134
8/27/2021,WI,6929865,318700,2844980,3766185,6423338,261161,2574541,3586819
8/27/2021,SC,6202555,313300,2688420,3200835,4746715,169810,1894106,2681711
8/27/2021,AR,3679330,178900,1645080,1855350,2759343,93203,1221364,1443140
8/27/2021,GA,13100055,599200,5461280,7039575,9639569,256116,3967390,5410627
8/27/2021,OR,6144565,310200,2522560,3311805,4937257,200636,1901035,2832246
8/27/2021,CO,7781995,340300,3168420,4273275,6767648,252334,2726925,3783981
8/27/2021,MI,12796610,651800,5361660,6783150,10131404,354982,4044696,5730216
8/27/2021,FL,29980365,1694500,11950220,16335645,24562341,1162553,9413863,13908019
8/27/2021,PA,17739485,1060700,7525200,9153585,15292961,614282,6198906,8479106
8/27/2021,CT,5278655,250000,2155240,2873415,4789561,196684,1804501,2787538
8/27/2021,IN,7615330,427500,3002320,4185510,6369345,240899,2418941,3686511
8/27/2021,MP,78180,2600,20200,55380,66228,707,8978,56543
8/27/2021,VI,99860,900,27380,71580,94150,1306,26380,66464
8/27/2021,AS,58530,600,15600,42330,55562,545,13680,41336
8/27/2021,MD,9266170,440400,3615220,5210550,7544533,287651,2844017,4403072
8/27/2021,SD,1068205,59400,475960,532845,893855,30274,374947,488597
8/27/2021,FM,80600,10200,68600,1800,64369,10833,53437,99
8/27/2021,HI,2097160,81700,844860,1170600,1771016,43659,605302,1028288
8/27/2021,MT,1234815,69600,540660,624555,1016555,43558,445130,527135
8/27/2021,LTC,89562185,2474700,26404580,60682905,7928573,28153,2020497,5872767
8/27/2021,IA,3814145,188700,1569560,2055885,3282443,140578,1342333,1799342
8/27/2021,MS,3460815,164600,1458940,1837275,2446039,69278,1045358,1330144
8/27/2021,IH2,1942125,74700,971760,895665,1560076,30134,800447,729495
8/27/2021,ND,842490,36500,334900,471090,692501,30595,286411,375495
8/27/2021,US,437567285,21484400,178158240,237905295,366838484,14265931,144578104,207646621
8/27/2021,IL,16672425,850700,6436540,9385185,14440132,526623,5408051,8488402
8/27/2021,VA,11684045,545400,4535660,6602985,10146933,373198,3759039,6011342
8/27/2021,ID,1988210,100100,822060,1066050,1448014,60990,607938,777385
8/27/2021,UT,3710490,172400,1478440,2059650,3210702,142409,1243667,1824626
8/27/2021,LA,5355460,238100,2301740,2815620,4147003,151409,1782394,2211887
8/27/2021,RI,1629045,61600,667220,900225,1384225,50319,534589,798752
8/27/2021,KS,3550355,173500,1484500,1892355,2884063,100818,1176125,1606217
8/27/2021,RP,28650,3800,20800,4050,28282,2240,23656,2386
8/27/2021,BP2,225650,10600,94540,120510,215395,10441,87387,117567
8/27/2021,AK,927345,59300,384580,483465,724964,30470,296168,398123
8/27/2021,MO,7274505,311400,2939700,4023405,5903682,197510,2177997,3527461
8/27/2021,PR,4365670,190000,1953420,2222250,4193852,121605,1745260,2326626
8/27/2021,TX,37756285,1894600,14964840,20896845,29826972,1188980,11624793,17012377
8/27/2021,VT,980640,52800,429420,498420,870389,41939,352201,475525
8/27/2021,WV,2478545,110200,1033360,1334985,1510528,39780,687847,782551
8/27/2021,GU,215770,19500,74200,122070,212268,6951,73851,131465
8/27/2021,OK,4630890,222300,2031720,2376870,3778647,113171,1617193,2048092
8/27/2021,MN,7264320,349300,2868560,4046460,6339392,284560,2412824,3640341
8/27/2021,WA,10485105,495000,4215180,5774925,9425239,400262,3659986,5358606
8/27/2021,OH,13930215,655500,5773020,7501695,11554886,480658,4602788,6454796
8/27/2021,NV,3682790,184300,1383400,2115090,3173633,144106,1169990,1859519
8/27/2021,CA,54679635,2615800,21843860,30219975,47626074,1762594,18619171,27231897
8/27/2021,NE,2343730,108100,916980,1318650,2047172,75309,784336,1183348
8/27/2021,WY,581105,34000,278560,268545,473727,21002,218334,234146
8/27/2021,DD2,4415920,186300,1859020,2370600,4813161,193754,1867733,2750477
8/27/2021,KY,5155815,266500,2277740,2611575,4500615,187841,1918343,2393752
8/27/2021,DC,1143525,54400,454760,634365,940659,29985,362873,547375
8/27/2021,VA2,6317050,522400,2988600,2806050,5519386,205937,2835948,2477492
8/27/2021,AL,6045390,281300,2730460,3033630,4044688,131554,1815166,2097964
8/27/2021,ME,2019450,103100,871720,1044630,1730920,112531,715224,902404
8/27/2021,MH,51300,10800,40500,0,38153,1466,36687,0
8/27/2021,NC,13120560,646500,5395140,7078920,10357818,386009,3995689,5975658
8/27/2021,NY,27208925,1253900,10931100,15023925,24172138,1063848,9305394,13795216
8/27/2021,TN,7713270,367800,3125820,4219650,6233805,195718,2450595,3563148
8/26/2021,DE,1437555,65800,587840,783915,1140472,48869,446373,644257
8/26/2021,FL,29685155,1694500,11866780,16123875,24385811,1159097,9361429,13788627
8/26/2021,MH,51300,10800,40500,0,38153,1466,36687,0
8/26/2021,TN,7604160,367800,3097440,4138920,6209091,194854,2443714,3546425
8/26/2021,MN,7198000,349300,2858400,3990300,6325842,284249,2410030,3629906
8/26/2021,MA,10392720,444700,4245860,5702160,9409796,319669,3689935,5399975
8/26/2021,MD,9232400,440400,3606020,5185980,7528234,287153,2839857,4391493
8/26/2021,CT,5257055,250000,2147680,2859375,4778412,196213,1802056,2779312
8/26/2021,NV,3657070,184300,1376400,2096370,3164474,143816,1168298,1852343
8/26/2021,RP,28650,3800,20800,4050,28282,2240,23656,2386
8/26/2021,ID,1979750,100100,818280,1061370,1444106,60802,606879,774749
8/26/2021,AL,5962240,281300,2706980,2973960,3988529,129608,1786561,2072356
8/26/2021,WA,10406225,495000,4204160,5707065,9402895,399330,3654764,5342430
8/26/2021,IH2,1941705,74700,971340,895665,1556525,30040,799546,726939
8/26/2021,TX,37438085,1894600,14847880,20695605,29733757,1186178,11598164,16948596
8/26/2021,AS,58530,600,15600,42330,55562,545,13680,41336
8/26/2021,NY,27060985,1253900,10869740,14937345,24112728,1061594,9293889,13749609
8/26/2021,KY,5100165,266500,2267720,2565945,4484205,187307,1912890,2383334
8/26/2021,RI,1626285,61600,666800,897885,1381130,50186,533811,796582
8/26/2021,MT,1226835,69600,539700,617535,1014056,43431,444337,525558
8/26/2021,VT,979470,52800,429420,497250,869145,41865,351859,474699
8/26/2021,HI,2087760,81700,842480,1163580,1767916,43519,604900,1025730
8/26/2021,FM,80600,10200,68600,1800,64035,10818,53206,11
8/26/2021,AK,917465,59300,381720,476445,723342,30343,295700,397096
8/26/2021,NJ,12904975,606300,5231740,7066935,10896325,417037,4293418,6185840
8/26/2021,SD,1063185,59400,473280,530505,893241,30253,374810,488141
8/26/2021,OH,13868155,655500,5767120,7445535,11532916,479657,4597635,6439015
8/26/2021,CO,7714915,340300,3157500,4217115,6754208,251533,2723520,3774762
8/26/2021,AR,3651950,178900,1629400,1843650,2745701,92876,1217480,1433821
8/26/2021,CA,54444425,2615800,21771280,30057345,47513370,1758868,18592144,27149972
8/26/2021,US,434582185,21484400,177394700,235683735,365767674,14230266,144290127,206901538
8/26/2021,DD2,4415920,186300,1859020,2370600,4785584,192139,1859701,2732571
8/26/2021,BP2,223920,10600,93980,119340,213799,10362,86868,116569
8/26/2021,ME,2013510,103100,870460,1039950,1727343,112294,714306,899996
8/26/2021,UT,3682980,172400,1475500,2035080,3210561,142402,1243567,1824592
8/26/2021,NM,2659805,138500,1152960,1368345,2611295,93920,1121241,1391128
8/26/2021,IN,7552460,427500,2992100,4132860,6354045,240171,2415574,3675373
8/26/2021,OK,4608540,222300,2017560,2368680,3764132,112766,1612920,2038257
8/26/2021,WY,575455,34000,276420,265035,472163,20933,217845,233141
8/26/2021,GA,13014175,599200,5443260,6971715,9638282,256074,3966872,5409900
8/26/2021,MS,3416625,164600,1442560,1809465,2415499,68764,1036214,1309277
8/26/2021,PR,4341450,190000,1929200,2222250,4179097,121046,1741513,2316177
8/26/2021,KS,3526955,173500,1482160,1871295,2875746,100547,1174039,1600260
8/26/2021,VA,11597105,545400,4514240,6537465,10151885,372572,3766836,6008996
8/26/2021,AZ,9235110,431000,3832000,4972110,7489034,269183,3113516,4095718
8/26/2021,IA,3800635,188700,1566580,2045355,3276425,140417,1340847,1794971
8/26/2021,OR,6108825,310200,2517240,3281385,4926367,199975,1898289,2824783
8/26/2021,GU,215770,19500,74200,122070,212120,6886,73785,131448
8/26/2021,ND,809590,36500,334760,438330,690359,30529,285872,373958
8/26/2021,LTC,89374505,2474700,26376020,60523785,7927422,28106,2019765,5872395
8/26/2021,IL,16599675,850700,6428140,9320835,14410870,525612,5401978,8466303
8/26/2021,LA,5270270,238100,2273880,2758290,4123761,150938,1775304,2196207
8/26/2021,MP,78180,2600,20200,55380,66082,705,8918,56459
8/26/2021,PA,17625235,1060700,7505720,9058815,15253030,612909,6188120,8451337
8/26/2021,SC,6156435,313300,2679740,3163395,4730803,169317,1889150,2671248
8/26/2021,DC,1136415,54400,451160,630855,938980,29953,362435,546166
8/26/2021,WI,6888795,318700,2840180,3729915,6408718,260528,2571766,3575610
8/26/2021,VI,99860,900,27380,71580,93763,1301,26324,66138
8/26/2021,NH,2005910,116700,806240,1082970,1677898,76800,675728,925345
8/26/2021,VA2,6317050,522400,2988600,2806050,5512897,205154,2833040,2474694
8/26/2021,NE,2326180,108100,912300,1305780,2033359,74955,781197,1173068
8/26/2021,WV,2416535,110200,1033360,1272975,1508642,39695,687278,781319
8/26/2021,MO,7205865,311400,2924880,3969585,5887283,197246,2173573,3515758
8/26/2021,MI,12757710,651800,5357860,6748050,10112558,354203,4040428,5716419
8/26/2021,NC,13018940,646500,5377760,6994680,10325611,384917,3987799,5952435
8/25/2021,NV,3605680,184300,1364520,2056860,3154754,143386,1166353,1844998
8/25/2021,FL,29353105,1694500,11670900,15987705,24384379,1159040,9361112,13787569
8/25/2021,OH,13748215,655500,5684080,7408635,11509194,478664,4591818,6422147
8/25/2021,NC,12933050,646500,5321120,6965430,10296864,383962,3980940,5931503
8/25/2021,PR,4338030,190000,1925780,2222250,4166373,120594,1737976,2307445
8/25/2021,AS,58530,600,15600,42330,55486,545,13658,41282
8/25/2021,VI,99660,900,27180,71580,93312,1295,26248,65769
8/25/2021,NY,26838995,1253900,10725420,14859675,24056936,1059451,9282283,13707609
8/25/2021,RP,28650,3800,20800,4050,28282,2240,23656,2386
8/25/2021,SD,1052405,59400,469520,523485,890935,30168,374317,486413
8/25/2021,MA,10329150,444700,4201640,5682810,9395608,319117,3686280,5389994
8/25/2021,NE,2294750,108100,902380,1284270,2033248,74946,781162,1173001
8/25/2021,BP2,223640,10600,93700,119340,213459,10336,86726,116397
8/25/2021,ME,1998740,103100,860820,1034820,1722739,112085,712552,897360
8/25/2021,TX,36920965,1894600,14616960,20409405,29607686,1181272,11566869,16858730
